V,E,F,countbasetissues,basetissues,countatissues,atissues,countbtissues,btissues,from,to
19,18,7.75,1,1,6,238,10,130832,28248567,28075465
52,64,7.35,2,32769,9,98064,6,238,53541499,54963618
52,61,7.35,2,32784,9,98049,6,238,53541499,54963618
52,61,7.35,2,33792,9,97041,6,238,53541499,54963618
52,63,7.35,2,40960,9,89873,6,238,53541499,54963618
53,66,7.35,2,49152,9,81681,6,238,53541499,54963618
32,31,7.07,1,128,5,110,10,130832,27860154,28075465
14,16,7.00,2,33024,7,97792,7,247,58757166,58768372
62,79,6.93,2,768,8,97297,6,238,53732120,54963618
64,84,6.93,2,1280,8,96785,6,238,53732120,54963618
64,84,6.93,2,8448,8,89617,6,238,54971020,53743843
61,86,6.93,2,16640,8,81425,6,238,53732120,54963618
67,83,6.93,2,66560,8,31505,6,238,53541499,54963618
13,12,6.71,2,129,9,31526,5,98392,75175548,75033872
11,10,6.71,2,10240,5,103936,9,511,25866339,28075465
13,12,6.71,1,65536,5,47616,9,511,25867962,28075465
17,18,6.63,2,66,4,45,11,130960,73249517,72855415
59,73,6.48,3,67585,7,30480,6,238,53541499,54963618
61,86,6.48,2,272,7,32257,6,238,53732120,54963618
66,85,6.48,2,65552,7,32257,6,238,53743843,54963618
11,14,6.48,2,320,7,128512,6,190,78168965,80572946
60,73,6.48,3,6400,7,91665,6,238,53732120,54963618
13,16,6.48,2,2304,7,128512,6,238,28334242,28565342
54,63,6.48,3,69888,7,28177,6,238,53541499,54963618
12,12,6.48,3,53248,6,77568,7,247,58757166,58768372
13,14,6.48,3,102400,6,28416,7,247,58757166,58768372
70,89,6.48,2,73728,7,24081,6,238,53541499,54963618
73,92,6.48,2,81920,7,15889,6,238,53541499,54963618
14,13,6.32,2,33,8,15238,5,98392,75412961,77232225
24,32,6.32,1,1,5,174,8,122128,87359659,87427336
11,13,6.32,2,4112,5,26113,8,100836,11810855,11685212
14,13,6.32,2,16416,8,15238,5,98392,75175548,75033872
11,10,6.32,1,32,4,78,10,130817,4295920,4166485
15,14,6.32,2,4224,8,27430,5,98392,75175548,75033872
14,13,6.32,2,16512,8,15142,5,98392,75175548,75033872
76,115,6.00,2,513,6,31760,6,238,53541499,54963618
