V,E,F,countbasetissues,basetissues,countatissues,atissues,countbtissues,btissues,from,to
46,48,10,3,53248,10,77583,1,16,45638185,45875632
16,22,10,2,20480,10,110350,1,16,23997336,24478689
14,13,10,2,24576,1,4096,10,33279,74866472,74708085
15,22,10,2,81920,10,48910,1,16,23997336,24478689
89,103,9,4,523,9,130084,1,16,38930269,39613533
90,110,9,4,33283,9,97324,1,16,37567118,39613533
91,113,9,4,66051,9,64556,1,16,37567118,39613533
95,115,9,3,8195,9,122408,1,16,36984198,37610803
89,103,9,4,33289,9,97318,1,16,39637129,40228906
90,106,9,4,66057,9,64550,1,16,39637129,40228906
93,106,9,3,2057,9,128546,1,16,39721314,40177147
58,64,9,2,33,9,80526,1,16,39985053,40177147
