V,E,F,countbasetissues,basetissues,countatissues,atissues,countbtissues,btissues,from,to
13,12,30,2,10240,10,22254,3,65553,47537749,47634790
86,142,28,2,2560,4,29696,7,254,28292846,29699841
66,95,28,1,1024,4,29184,7,127,34743527,34844821
79,122,28,2,6144,4,26112,7,254,28292846,29699841
88,142,28,2,10240,4,22016,7,254,30230801,30413620
95,142,28,2,73728,4,22016,7,254,30253560,30300570
71,105,28,1,32768,4,90624,7,254,30502780,30300570
43,63,28,1,65536,4,22016,7,502,19727486,36484980
11,13,27,2,513,9,130432,3,26,55851770,56135169
15,14,27,1,4,3,74,9,130816,17092739,16833623
10,10,27,1,4,3,35,9,65288,2231820,2537773
14,13,27,2,8224,9,24142,3,65553,47537749,47634790
12,11,27,2,4160,9,28206,3,65553,47542228,47634790
13,12,27,2,8256,9,24110,3,65553,47542228,47634790
11,10,27,2,4608,9,27758,3,65553,47542228,47634790
12,11,27,2,12288,9,20078,3,65553,47542228,47634790
10,12,26,1,4,2,10,13,130993,3610590,3327951
36,44,25,4,98309,5,186,5,29952,51845732,52168133
11,10,25,2,320,5,30208,5,98329,33668459,34662101
34,41,25,2,8320,5,22272,5,94,30427406,33166727
24,25,25,2,65664,5,27392,5,94,30427406,33166727
38,43,24,4,32902,6,65657,4,29696,52152371,52299200
44,51,24,3,32802,6,65693,4,29696,52186526,51982695
17,16,24,1,4,3,74,8,32528,34598036,34286044
21,23,24,1,8,2,3,12,131040,33897018,33797709
13,12,24,2,2080,12,128970,2,17,49897895,50090377
15,20,24,1,32,4,204,6,7441,1845476,1656104
17,16,24,2,2112,12,128938,2,17,49897895,50090377
25,29,24,2,640,4,28928,6,95,33185649,33667283
18,19,24,2,2176,4,25344,6,95,33100442,33573723
24,28,24,2,16512,4,13056,6,95,33185649,33667283
10,9,24,4,19968,3,77824,8,255,57430439,56444311
10,9,24,3,50176,6,80640,4,78,52001644,52299200
14,13,24,1,1024,8,31330,3,65553,47542228,47634790
13,14,22,1,8,2,3,11,130912,54399448,54485037
13,13,22,3,43008,2,5120,11,82431,57285433,54158721
13,14,21,2,768,3,28672,7,191,34743527,34844821
98,146,21,2,66048,3,28672,7,254,30253560,30300570
24,27,21,1,4096,3,25088,7,446,16533146,16436769
36,42,20,4,98310,5,185,4,29696,52152371,52299200
53,64,20,3,162,5,98317,4,29696,51763923,52192506
55,74,20,2,36,4,139,5,29952,51763923,52192506
23,22,20,1,4,2,10,10,122753,6495942,6590548
12,11,20,1,8,2,6,10,122672,54359063,54367478
16,15,20,2,4128,10,124494,2,17,49900262,49975464
21,20,20,2,16416,10,112206,2,17,49900262,49975464
16,15,20,2,320,10,128674,2,17,49897895,50090377
19,24,20,2,16448,4,13824,5,31,33395075,33212871
39,44,20,2,384,4,29184,5,94,30427406,33166727
18,17,20,2,1152,10,129858,2,17,49897698,50191538
75,104,20,2,768,4,29696,5,94,30100021,30300570
20,20,20,3,37120,5,92672,4,78,52152371,52299200
75,96,20,2,4352,4,26112,5,94,30100021,30300570
75,104,20,2,8448,4,22016,5,94,30100021,30300570
88,114,20,2,16640,4,13824,5,94,30100021,30300570
10,9,20,3,37888,2,10240,10,16895,56716024,57644217
18,17,20,3,45056,2,3072,10,16895,57285433,54158721
37,46,18,3,56,6,98499,3,21504,52158313,52255263
14,16,18,3,280,9,130561,2,192,40267624,41494366
17,17,18,1,8,2,68,9,130816,17092739,16833623
31,38,18,2,80,6,98473,3,21504,52152806,51982695
14,14,18,3,2320,9,128521,2,192,39881603,55851770
10,12,18,2,32784,9,97802,2,192,17806824,17970814
18,17,18,2,1056,9,127562,2,17,49900262,49975464
11,10,18,1,32,6,98319,3,4368,14787122,14724712
17,16,18,2,2176,9,63298,2,17,49897698,50191538
17,16,18,4,71168,2,10240,9,511,54129563,57181131
18,17,18,4,75264,2,6144,9,511,54129563,57181131
16,17,18,1,2048,6,62976,3,134,16486711,16436769
15,14,18,2,81920,2,10240,9,511,57644217,58546972
11,10,16,2,129,2,96,8,32528,34627520,34286044
39,44,16,4,65578,4,32901,4,29696,52158313,52255263
19,18,16,2,66,2,12,8,32528,34627520,34286044
21,26,16,2,68,2,130,8,130064,19368116,19384102
26,25,16,1,8,2,6,8,57216,6067232,6131365
22,21,16,2,8224,8,116298,2,17,49900262,49975464
13,12,16,2,192,2,34,8,32528,34627520,34286044
19,24,16,2,576,4,29696,4,29,34839697,34743527
21,21,16,2,4160,8,124426,2,17,49900262,49975464
19,23,16,2,8256,4,22016,4,29,34839697,34743527
10,11,16,1,64,2,33,8,32520,2322075,2237524
15,20,16,1,1024,8,123560,2,17,4205166,3988933
21,28,15,3,273,5,126976,3,196,40267624,41494366
12,11,15,1,2,5,98317,3,5376,14787122,14724712
10,14,15,2,68,5,171,3,33040,45474322,45823669
14,13,15,1,8,5,98311,3,5376,14787122,14724712
11,10,15,2,4112,3,73729,5,236,2096618,2008900
19,34,15,2,768,5,60416,3,28,45975728,46196166
60,85,15,1,512,3,21504,5,496,19845535,20001666
58,80,15,1,2048,5,30208,3,224,19617368,19483765
12,16,14,2,10,7,32257,2,192,21208855,19775778
19,30,14,2,10,2,132,7,32016,19247946,19375017
28,40,14,1,2,2,132,7,120080,45585765,45682612
11,10,14,2,40,2,65538,7,24448,2670482,2868408
17,24,14,2,136,2,6,7,32016,19153357,19375017
11,14,14,2,48,2,3,7,16136,2242658,2741009
16,21,14,3,1296,7,127489,2,192,39790174,39606067
24,24,14,2,1088,7,127490,2,17,49900262,49975464
16,20,14,1,64,7,90792,2,17,4187171,3988933
19,19,14,2,4224,7,28226,2,17,49897698,50191538
17,30,14,2,1280,7,125504,2,24,45975728,46196166
16,28,14,2,2304,7,124480,2,24,46232598,46223503
18,34,14,2,16640,7,110144,2,24,45975728,46196166
19,19,14,2,33024,7,97792,2,17,49897895,50090377
10,11,14,1,256,7,124448,2,17,4201079,3988933
18,29,14,2,20480,7,110336,2,12,45975728,46196166
17,25,14,2,69632,7,61056,2,12,46294834,47163504
35,40,14,1,8192,2,16896,7,446,15900318,16128771
15,16,13,2,32776,13,98278,1,16,47144468,47779739
10,10,13,2,1056,13,129871,1,16,38755441,39113080
14,16,12,2,9,1,2,12,131040,55507791,55045046
12,13,12,2,4097,6,28416,2,10,54710456,54960242
13,12,12,3,134,12,130920,1,16,39606067,40030543
13,12,12,3,98,12,130956,1,16,40026020,50528054
14,13,12,3,4162,12,126892,1,16,39606067,40030543
13,12,12,3,386,12,130668,1,16,39790174,39606067
13,12,12,3,642,12,130412,1,16,39606067,40030543
10,12,12,1,2,2,96,6,23824,49071408,49011745
24,23,12,1,2,2,12,6,24320,6401927,6389707
10,9,12,3,268,12,130786,1,16,39790174,39606067
11,10,12,3,524,12,130530,1,16,39881603,55851770
12,12,12,3,324,12,130730,1,16,39790174,39606067
12,12,12,3,580,12,130474,1,16,39790174,39606067
11,10,12,3,388,12,130666,1,16,39790174,39606067
12,12,12,3,644,12,130410,1,16,39842111,40026020
13,12,12,3,2180,12,128874,1,16,39606067,40030543
14,13,12,3,8324,12,122730,1,16,39606067,40030543
14,13,12,3,16516,12,114538,1,16,39606067,40030543
15,15,12,1,4,3,32777,4,5888,14808902,14682319
12,13,12,2,24,3,134,4,59392,11390555,11599569
13,12,12,3,1096,12,129958,1,16,39604087,40030543
15,17,12,2,72,3,134,4,19472,19247946,19375017
11,10,12,3,392,12,130662,1,16,39790174,39606067
11,10,12,3,648,12,130406,1,16,39814577,39614554
16,17,12,2,264,12,65254,1,16,47227568,47779739
17,17,12,2,520,12,64998,1,16,47227568,47779739
18,25,12,3,4368,6,123393,2,68,40267624,41494366
12,13,12,4,38944,12,92111,1,16,38819390,38841787
10,9,12,4,90144,4,35456,3,14,52168133,52255263
15,14,12,1,32,1,128,12,130841,13182432,13217130
13,12,12,3,4672,6,108704,2,18,51953447,52192506
11,17,12,3,6208,12,124719,1,16,38819390,38841787
15,14,12,2,2112,12,128934,1,16,39606067,40030543
12,11,12,3,2688,12,128366,1,16,39606067,40030543
20,22,12,2,8320,6,22082,2,17,49897698,50191538
15,14,12,1,128,1,32,12,130841,13182432,13217130
12,11,12,2,4352,6,93696,2,17,41871000,42072161
13,12,12,2,66560,4,45058,3,448,2650653,2945291
22,23,12,2,69632,6,59136,2,17,49900262,49975464
26,31,12,1,16384,2,8704,6,414,16507592,16436769
12,13,11,4,49186,11,80845,1,16,38401479,38807969
12,13,11,4,81954,11,48077,1,16,38401479,38807969
13,12,11,4,66626,11,64428,1,16,39606067,40030543
19,21,11,2,514,11,64940,1,16,47525971,47634790
13,12,11,3,292,11,130760,1,16,39790174,39606067
13,12,11,3,548,11,130504,1,16,39790174,39606067
10,12,11,4,24644,11,106283,1,16,38727949,38884892
11,10,11,1,4,1,8,11,130833,48595191,48496126
15,14,11,3,104,11,130946,1,16,40026020,50528054
13,12,11,4,12360,11,118694,1,16,39604087,40030543
14,13,11,4,69704,11,61350,1,16,39604087,40030543
13,12,11,3,16520,11,110183,1,16,18538257,18442286
10,9,11,1,8,1,64,11,122289,31587802,31835101
10,9,11,4,1440,11,129614,1,16,39790174,39606067
12,13,11,4,14368,11,100303,1,16,38819390,38841787
10,9,11,4,28704,11,102223,1,16,38819390,38841787
13,12,11,4,5312,11,125742,1,16,39606067,40030543
13,12,11,4,66752,11,64302,1,16,39606067,40030543
19,18,11,2,320,11,65166,1,16,47227568,47779739
12,15,11,3,49216,11,80687,1,16,38727949,38884892
12,16,11,3,81984,11,47919,1,16,38727949,38884892
62,182,11,1,64,11,32430,1,16,56154073,56326230
13,12,11,4,5504,11,125550,1,16,39790174,39606067
13,12,11,4,66944,11,64110,1,16,39790174,39606067
12,11,11,3,2432,11,128614,1,16,39790174,39606067
14,13,11,3,1664,11,129358,1,16,39930026,40781721
18,19,11,2,640,11,64814,1,16,47499533,47417102
24,24,11,0,0,1,4096,11,98815,24212143,23577649
10,12,10,5,36899,10,93132,1,16,38756487,38870063
11,16,10,3,273,10,130572,1,64,54023760,57753437
11,12,10,4,12321,10,101326,1,16,38819390,38841787
15,15,10,1,1,2,32772,5,5904,14893332,14682319
73,189,10,2,258,10,32428,1,16,55878656,55895577
71,234,10,2,514,10,32172,1,16,55878656,55895577
68,197,10,2,1026,10,31660,1,16,55878656,55895577
13,12,10,2,1026,5,126976,2,384,2661253,2911997
71,218,10,2,2050,10,30636,1,16,55865071,56137394
21,23,10,2,2050,10,30444,1,16,47144468,47779739
69,221,10,2,8194,10,24492,1,16,55865071,56137394
22,23,10,2,8194,10,24300,1,16,47144468,47779739
71,221,10,2,16386,10,16300,1,16,55878656,55895577
14,18,10,1,2,1,1,10,130832,45303439,45320558
18,20,10,1,2,1,4,10,32736,7600997,7425826
11,16,10,4,16964,10,112939,1,16,38727949,38884892
13,20,10,2,1028,10,129801,1,64,54023760,57753437
13,21,10,2,65540,10,65289,1,64,54023760,57753437
16,21,10,1,4,1,2,10,32736,7600997,7425826
11,16,10,4,16968,10,112935,1,16,38727949,38884892
15,24,10,3,4168,10,109351,1,16,38401479,38807969
14,20,10,3,8264,10,105255,1,16,38724230,38884892
65,169,10,2,264,10,32422,1,16,55851770,56135169
67,209,10,2,520,10,32166,1,16,55865071,56137394
63,177,10,2,1032,10,31654,1,16,55851770,56135169
69,201,10,2,2056,10,30630,1,16,55865071,56137394
19,21,10,2,2056,10,30438,1,16,47227568,47779739
62,172,10,2,4104,10,28582,1,16,55851770,56135169
67,197,10,2,8200,10,24486,1,16,55851770,56135169
20,20,10,2,8200,10,24294,1,16,47227568,47779739
66,197,10,2,16392,10,16294,1,16,55851770,56135169
11,16,10,3,784,10,130061,1,64,54023760,57753437
11,16,10,3,1296,10,129549,1,64,54023760,57753437
12,11,10,2,544,5,27650,2,17,47537749,47634790
10,10,10,5,88096,10,42831,1,16,38819390,38841787
24,23,10,2,32800,5,90184,2,17,49825904,49942358
24,23,10,2,65568,5,57920,2,17,49900262,49975464
17,25,10,1,32,5,90632,2,17,4133524,4065719
16,16,10,3,1600,10,127398,1,16,39790174,39606067
21,21,10,2,2112,10,30382,1,16,47227568,47779739
11,17,10,3,12352,10,102159,1,16,38819390,38841787
20,23,10,2,16512,5,12866,2,17,49897698,50191538
69,175,10,2,32896,10,98054,1,16,55552631,56244598
21,22,10,2,1280,5,31232,2,17,49897895,50090377
22,22,10,2,2304,5,30208,2,17,49897895,50090377
24,25,10,2,4352,5,28160,2,17,49897895,50090377
25,26,10,2,8448,5,24064,2,17,49897895,50090377
23,25,10,2,16640,5,15872,2,17,49897895,50090377
23,36,10,2,33024,5,91648,2,24,45975728,46196166
12,11,10,2,2560,5,25634,2,17,47537749,47634790
21,23,10,2,36864,5,91648,2,17,49900262,49975464
13,14,9,2,9,9,32518,1,64,19752357,20073626
45,62,9,3,32801,3,65680,3,21504,52186526,51982695
26,53,9,3,1153,9,129800,1,64,36708288,57753437
25,51,9,3,4225,9,126728,1,64,36708288,57753437
12,14,9,5,71714,9,41933,1,16,38819390,38841787
15,14,9,3,322,9,128648,1,16,40026020,50528054
16,19,9,2,258,9,60076,1,16,47144468,47779739
10,11,9,2,12,3,146,3,51200,11390555,11599569
61,78,9,1,4,3,104,3,4113,49701894,49942358
14,13,9,3,200,9,128290,1,16,39814577,39614554
15,16,9,3,16456,9,108195,1,16,18538257,18442286
44,65,9,3,176,3,98305,3,21504,52197938,52255263
82,224,9,2,1056,9,31622,1,16,54972119,54705059
84,241,9,2,2080,9,30598,1,16,54645471,54960242
23,25,9,2,2080,9,30286,1,16,47144468,47779739
80,214,9,2,4128,9,28550,1,16,54645471,54960242
86,245,9,2,8224,9,24454,1,16,54768183,55581674
28,53,9,1,32,9,130816,1,64,37265334,58126476
19,24,9,3,16576,9,110115,1,16,18538257,18442286
11,18,9,3,36928,9,76559,1,16,38716559,38870063
17,17,9,1,64,3,25600,3,32785,41813315,41765106
19,20,9,1,64,1,2,9,130816,17144296,16944802
20,19,9,2,32896,9,91754,1,16,49701894,49942358
56,85,9,1,1024,3,20992,3,224,20050001,19775778
18,24,9,2,36864,9,94144,1,8,46294834,47163504
32,44,9,1,8192,3,34304,3,44,18698705,18943159
21,33,9,1,16384,3,106496,3,2065,4117105,3982730
12,14,9,1,65536,1,32768,9,24544,7706411,7871295
12,15,8,2,65,4,172,2,32784,45455905,45409052
12,11,8,2,65,1,32,8,32528,34635204,34286044
27,53,8,3,385,8,130560,1,64,36708288,57753437
13,12,8,2,4097,4,74768,2,72,2116567,2008900
11,12,8,1,1,1,64,8,122240,16999090,16882408
38,47,8,2,10,1,4,8,106256,46810413,48385992
18,24,8,4,674,8,67933,1,1024,38758452,38819390
16,18,8,3,2114,8,98493,1,4096,52152371,52299200
19,20,8,5,41602,8,85093,1,16,18052402,18428582
20,25,8,4,98434,8,26213,1,16,18052402,18428582
70,243,8,2,130,8,28204,1,16,55851770,56135169
16,20,8,2,32770,8,90924,1,16,47290105,47496784
18,19,8,1,2,1,64,8,122624,17148828,16944802
15,20,8,5,34060,8,96834,1,16,38819390,38841787
13,13,8,2,12,8,32259,1,64,19752357,20073626
11,12,8,3,88,8,2983,1,1024,38758452,38819390
15,17,8,3,65672,8,41575,1,16,18504203,18516504
72,225,8,2,136,8,28198,1,16,55552631,56244598
16,17,8,3,24584,8,99939,1,16,18538257,18442286
15,26,8,1,8,8,130560,1,64,52799609,53661754
24,23,8,1,8,1,64,8,32528,34635204,34286044
16,24,8,1,8,4,98372,2,17,1759480,1656104
17,19,8,2,48,1,128,8,130560,11670055,12248234
11,12,8,4,10384,8,87811,1,8,17963318,17898337
11,12,8,4,67728,8,30467,1,8,17963318,17898337
27,48,8,2,528,8,32129,1,64,12207050,12783600
18,17,8,2,96,1,2,8,32528,34635204,34286044
29,33,8,2,160,8,27726,1,16,47227568,47779739
85,259,8,2,16416,8,16260,1,16,54645471,54960242
18,17,8,4,4544,8,124450,1,16,39790174,39606067
17,16,8,4,4800,8,124194,1,16,39790174,39606067
16,17,8,3,1344,8,127648,1,16,39790174,39606067
19,20,8,3,8512,8,120480,1,16,40026020,50528054
20,21,8,3,65856,8,63136,1,16,40026020,50528054
17,27,8,2,320,8,126592,1,8,45975728,46196166
16,18,8,3,36928,4,67744,2,258,51965706,52299200
15,17,8,3,69696,4,34976,2,258,51965706,52299200
16,23,8,2,4352,8,126528,1,8,45975728,46196166
22,22,8,2,65792,4,45568,2,17,49897895,50090377
18,28,8,2,5120,8,125824,1,8,46232598,46223503
27,39,8,2,33792,4,90624,2,17,49701894,49942358
27,36,8,2,66560,4,57856,2,17,49701894,49942358
22,31,8,2,6144,4,26112,2,17,49897895,50090377
18,26,8,2,6144,8,124800,1,8,46294834,47163504
12,12,8,2,12288,4,82946,2,384,2661253,2911997
17,23,8,1,4096,4,122880,2,17,4202141,3988933
13,12,8,1,8192,1,512,8,32991,15578528,15664919
30,40,8,1,8192,4,115200,2,17,4117105,3982730
30,42,8,2,49152,4,75264,2,17,49701894,49942358
21,42,8,2,49152,4,75264,2,12,45975728,46196166
67,94,8,1,16384,2,4608,4,228,19601822,19483765
15,17,8,1,16384,4,107008,2,17,1852842,2327903
12,11,7,2,33,1,64,7,32512,34635204,34286044
10,13,7,2,1025,7,31616,1,8,55851770,56135169
11,14,7,2,16385,7,16256,1,8,55851770,56135169
75,224,7,2,34,7,27276,1,16,55622997,56154073
16,15,7,3,194,7,95496,1,16,39606067,40030543
16,22,7,1,2,7,97792,1,64,52430528,58281504
13,13,7,2,16388,7,10977,1,16,45409052,45839318
73,214,7,2,40,7,27270,1,16,55685337,56107681
18,25,7,3,2208,7,847,1,1024,38819390,38841787
10,11,7,3,32928,7,65871,1,16,38454135,38841787
11,12,7,3,65696,7,33103,1,16,38681443,38841787
16,15,7,2,4352,1,16384,7,191,34743527,34844821
21,25,7,2,8448,7,122368,1,16,47144468,47779739
85,210,7,3,41472,7,89472,1,16,50531166,54960242
13,13,7,1,512,1,8192,7,32927,15675697,15523658
14,16,7,2,73728,7,49806,1,16,1759480,1656104
28,34,7,1,32768,1,65536,7,446,16292336,16158195
12,12,7,1,32768,1,65536,7,5399,15435309,15452155
11,10,7,1,32768,1,65536,7,3229,7553715,7146153
31,37,7,1,32768,1,65536,7,16256,2116567,2008900
29,32,7,1,65536,1,32768,7,446,16186263,16531542
13,13,7,1,65536,1,32768,7,5399,15435309,15452155
35,41,6,4,32901,6,65658,1,1024,51845732,52168133
16,16,6,2,16385,6,107200,1,16,45823669,45736115
12,12,6,2,10,6,245,1,32768,19559168,19575454
13,17,6,2,65538,6,33580,1,16,47290105,47496784
40,43,6,3,32780,6,65763,1,16384,52001644,52299200
10,10,6,2,65540,3,32778,2,640,2670482,2868408
91,124,6,1,4,2,10,3,65553,47212008,47353410
16,16,6,2,136,6,119,1,32768,19752357,20073626
48,85,6,2,32784,3,65665,2,17408,52209633,54960242
22,24,6,1,16,2,160,3,70656,49491006,49397161
36,46,6,1,16,1,1,6,67040,33461201,33573723
16,25,6,3,416,6,2587,1,1024,38759889,38819390
12,12,6,2,544,2,68,3,2320,49024199,49119302
29,32,6,2,8256,3,49664,2,17,49900262,49975464
26,29,6,2,16448,3,8706,2,17,49900262,49975464
28,47,6,2,65600,6,57890,1,16,17929843,18108457
14,18,6,1,64,1,32,6,23824,49119302,49024199
93,309,6,2,1152,6,31488,1,16,56154073,56326230
96,340,6,2,2176,6,30464,1,16,50528054,56135169
91,297,6,2,4224,6,28416,1,16,50528054,56135169
97,349,6,2,16512,6,16128,1,16,50528054,56135169
17,25,6,2,32896,6,78624,1,8,54710456,54960242
16,17,6,4,43264,3,70144,2,6,52001644,52299200
21,25,6,2,2304,6,112128,1,16,47144468,47779739
13,16,6,3,3584,6,127232,1,16,47144468,47779739
28,44,6,2,4608,3,25600,2,17,49900262,49975464
25,28,6,2,8704,6,56576,1,16,47144468,47779739
26,48,6,2,33280,3,90112,2,24,46232598,46223503
38,45,6,1,512,1,8192,6,190,15900318,16128771
24,35,6,1,512,3,106496,2,17,4211951,3988933
15,14,6,3,37888,6,92928,1,2,52001644,52299200
26,36,6,2,5120,3,25088,2,17,49900262,49975464
33,45,6,1,1024,2,33280,3,44,18670235,18959525
17,24,6,1,1024,6,18963,1,8,1264854,1099402
30,43,6,2,12288,3,17920,2,17,49900262,49975464
29,43,6,2,20480,3,9728,2,17,49968394,50164183
61,86,6,1,8192,2,20480,3,224,19617368,19483765
32,40,6,2,81920,3,41472,2,17,49701894,49942358
17,16,6,1,32768,6,686,1,16,19575454,19559168
27,41,5,3,161,5,334,1,1024,38454135,38841787
12,14,5,2,16385,1,8192,5,124,50065425,49989212
16,15,5,1,1,5,29248,1,128,16479098,16436769
16,16,5,2,4098,5,93184,1,128,2086177,2008900
11,14,5,2,12,1,2,5,6529,2911997,2833877
15,22,5,2,20,1,128,5,59904,11488500,11670055
22,30,5,3,32840,5,65830,1,16,38454135,38841787
21,32,5,3,65608,5,33062,1,16,38454135,38841787
28,34,5,2,136,5,16486,1,16,47227568,47779739
20,25,5,2,32776,5,74305,1,16,18538257,18442286
15,14,5,2,65544,1,32768,5,23168,2508795,2641129
19,25,5,2,1040,5,14849,1,32,39379936,39140231
29,33,5,1,16,1,65536,5,302,45266192,45229140
30,53,5,4,2848,5,95232,1,64,44141015,44330568
30,53,5,4,18720,5,79360,1,64,44141015,44330568
11,10,5,4,70688,5,43648,1,2,51836453,52192506
11,12,5,2,65568,1,1,5,6412,2267299,2237524
26,41,5,2,576,5,122912,1,16,17799713,18108457
30,49,5,2,32832,5,90626,1,16,17799713,18108457
15,15,5,1,64,5,29185,1,128,16396300,16436769
95,274,5,3,8576,5,24064,1,16,56132180,55999115
97,324,5,3,8832,5,23808,1,16,56132180,55999115
22,29,5,4,49792,5,76864,1,16,17571214,18108457
26,30,5,2,768,5,60416,1,16,47212008,47353410
13,13,5,1,256,1,512,5,66694,15744773,16292336
10,10,5,3,6656,5,91392,1,16,41871000,42072161
10,10,5,3,70144,5,27904,1,16,41871000,42072161
96,272,5,2,66560,5,61952,1,64,36097842,36484980
10,10,5,3,14336,5,83712,1,16,41871000,42072161
10,10,5,3,22528,5,75520,1,16,41871000,42072161
10,10,5,3,77824,5,20224,1,16,41871000,42072161
74,118,5,1,4096,1,16384,5,496,19582594,19483765
11,10,5,1,16384,1,1,5,33164,2151789,2327903
29,35,4,2,5,4,232,1,16,45465019,45585765
15,21,4,2,4097,4,17936,1,8,1434408,1596157
12,13,4,2,8193,1,16384,4,108,50065425,49989212
17,21,4,2,8193,4,17936,1,8,1001867,1247803
11,14,4,2,10,1,4,4,6528,2868408,2697734
14,15,4,2,34,1,1,4,6912,2325515,2237524
37,57,4,2,130,1,4,4,84992,19318841,19621017
14,15,4,2,8194,2,66560,2,384,2661253,2911997
31,43,4,2,12,2,130,2,18432,19247946,19375017
11,11,4,2,68,4,178,1,16384,11670055,12248234
35,50,4,2,132,2,40,2,272,45585765,45682612
36,55,4,2,132,1,2,4,84992,19318841,19621017
10,10,4,1,4,4,736,1,16,48858756,50528054
20,24,4,1,4,1,8,4,2321,4211951,3988933
14,15,4,2,80,2,160,2,49152,11670055,12248234
90,290,4,2,160,4,27136,1,16,54768183,55581674
10,10,4,4,82464,4,43136,1,2,51953447,52192506
11,11,4,4,84000,4,41600,1,2,51953447,52192506
27,28,4,2,2080,4,712,1,4096,49248422,49866576
11,11,4,3,49184,4,68224,1,2,51953447,52192506
30,35,4,2,576,2,24576,2,17,49900262,49975464
28,30,4,2,2176,4,616,1,4096,49248422,49866576
11,11,4,3,49280,4,68128,1,2,52281247,54158721
24,23,4,2,65664,4,33376,1,16,49714499,49942358
35,42,4,2,768,4,91136,1,16,42112166,41954939
12,12,4,1,256,1,65536,4,108,2429337,2461809
31,54,4,2,1536,2,24576,2,17,49900262,49975464
88,238,4,3,41472,4,87040,1,64,36084218,36348004
67,80,4,2,33280,2,73728,2,17,48623995,48486177
21,28,4,2,33280,4,76032,1,16,47144468,47779739
17,16,4,2,66048,4,57600,1,16,7553715,7146153
11,10,4,2,5120,4,90114,1,128,2661253,2911997
98,267,4,2,33792,4,90624,1,64,35437068,35322689
46,113,4,1,2048,4,29184,1,16,14387594,13988507
53,114,4,1,4096,4,27136,1,16,13903880,13946760
38,56,4,2,40960,2,81920,2,17,49701894,49942358
37,50,4,2,73728,2,49152,2,17,49701894,49942358
31,60,4,1,8192,2,16896,2,12,45948011,45990208
90,254,4,2,49152,4,75264,1,64,36084218,36348004
93,265,4,2,81920,4,42496,1,64,36047085,36484980
35,53,4,1,32768,1,512,4,60,18756294,18943159
20,24,3,3,65545,3,32864,1,16,18538257,18442286
51,79,3,3,161,1,8,3,21504,51763923,52192506
23,25,3,2,129,3,104,1,4096,49379801,49488265
16,20,3,2,8193,1,2048,3,74,54924683,54808607
16,15,3,2,8193,3,66576,1,64,2116567,2008900
91,245,3,2,10,3,164,1,16,55382120,55581674
40,50,3,2,10,3,100,1,16,47144468,47779739
20,22,3,2,18,1,1,3,2816,2110394,2008900
41,49,3,2,66,3,44,1,16,47227568,47779739
35,52,3,2,36,3,74,1,1024,38548726,38401479
10,9,3,2,65540,3,34944,1,256,45571802,45495081
99,338,3,1,4,3,138,1,16,55833620,55917784
72,107,3,1,8,1,64,3,4113,49260633,49468971
49,64,3,1,8,1,4,3,4368,45320558,45823669
80,113,3,2,96,1,128,3,4113,49273453,49468971
85,120,3,2,160,1,64,3,5136,48974513,49121964
32,37,3,2,544,3,200,1,4096,49397161,49866576
22,21,3,1,32,3,14,1,256,46524708,46852761
37,52,3,1,32,3,98816,1,16,42112166,41954939
33,37,3,1,32,3,134,1,2048,19318841,19621017
