V,E,F,countbasetissues,basetissues,countatissues,atissues,countbtissues,btissues,from,to
56,104,18,3,66304,6,64512,3,84,40810990,40725319
50,84,18,3,41216,6,89600,3,84,40545297,40817139
27,33,18,1,32768,6,30210,3,400,43519449,43432368
76,152,16,3,7,4,98328,4,17056,30535056,30745534
17,21,16,2,514,8,97292,2,192,43187517,43545606
11,10,16,2,1026,4,98313,4,22544,26764938,27105569
26,33,16,2,516,8,128010,2,80,16931725,16436278
25,33,16,2,4100,8,58922,2,80,16343194,16962252
10,12,16,1,4,4,226,4,98576,45430310,45234848
62,70,16,2,72,4,39,4,15360,40265650,40520607
64,97,16,2,2176,8,128544,2,80,40817139,40719368
10,9,16,1,512,2,12288,8,98739,38317010,37948972
77,91,16,2,6144,4,9984,4,98384,33041016,33033219
66,98,16,1,16384,4,13824,4,480,43187517,43545606
16,19,15,1,1,3,14,5,123136,39729857,39559541
82,92,15,3,44,3,67,5,91392,39290555,39733003
73,88,15,1,16,3,7168,5,230,17118249,15758224
80,91,15,1,256,3,6656,5,98512,32573016,33033219
36,38,15,2,34816,5,30208,3,224,19111155,19267332
78,88,14,3,81921,7,48672,2,68,38648329,38739710
34,33,14,2,16386,14,114669,1,16,30146395,28263060
26,32,14,2,1028,7,127496,2,80,16343194,16962252
70,118,14,2,4128,7,126464,2,80,40150090,40817139
72,122,14,2,16416,7,114176,2,80,40150090,40817139
14,13,14,2,33792,2,65544,7,22960,26764938,27105569
12,11,13,2,5,13,130794,1,16,47062997,46963492
37,36,13,2,2049,13,128878,1,16,30137994,28216389
30,29,13,2,16385,13,114542,1,16,30146395,28263060
10,9,13,1,1,1,16,13,32750,31816235,31808588
41,40,13,2,516,13,130411,1,16,30143557,28263060
40,39,13,2,1028,13,129899,1,16,30143557,28263060
41,40,13,2,4100,13,126827,1,16,30143557,28263060
36,35,13,2,8196,13,122731,1,16,30143557,28263060
32,31,13,2,16388,13,114539,1,16,30143557,28263060
40,39,13,2,16392,13,114662,1,16,30143557,28263060
38,37,13,2,2112,13,128942,1,16,30314151,30433461
16,15,13,1,32768,1,16,13,32750,31818578,31808588
61,70,12,3,13,3,98,4,15360,40265650,40520607
17,16,12,2,5,3,98306,4,1424,45548655,45660597
14,13,12,2,9,4,98310,3,400,45760406,46234837
12,11,12,2,65,12,97966,1,16,46558698,47252841
15,14,12,5,99842,6,30732,2,96,30411449,30745534
33,40,12,2,4098,6,58888,2,80,16962252,16436278
40,49,12,2,68,4,29184,3,273,46121899,46104558
42,41,12,2,2052,12,128811,1,16,30143557,28263060
35,41,12,1,32,4,78,3,400,42676115,43134063
36,35,12,2,16448,12,114602,1,16,30310183,30433461
45,44,12,2,32832,12,81838,1,16,30168292,28216389
70,102,12,1,1024,4,29184,3,273,45660597,45630821
65,98,12,1,1024,4,29184,3,416,43134063,43545606
39,55,12,2,34816,6,95744,2,80,17202979,17103750
67,108,12,2,24576,3,5632,4,209,17210878,15758224
83,141,12,1,8192,2,16896,6,65969,45666924,45568354
47,65,12,2,49152,6,79616,2,80,16441503,17103750
16,15,11,2,129,11,97870,1,16,46558698,47252841
40,39,11,2,513,11,114022,1,16,30146395,28263060
45,48,11,3,518,11,130329,1,64,30755659,30560246
12,12,11,3,16394,11,114453,1,128,19164562,30392828
46,45,11,2,4098,11,110564,1,16,30146395,28263060
12,12,11,3,1036,11,129811,1,128,19164562,30392828
12,12,11,3,4108,11,126739,1,128,19164562,30392828
52,59,11,2,260,11,130705,1,64,27117630,30449511
19,28,11,2,2052,11,128810,1,16,16343194,16962252
43,42,11,2,65540,11,48939,1,16,30143557,28263060
11,13,11,1,4,1,2,11,126385,44073519,44256161
35,40,11,3,16520,11,114453,1,64,30755659,30560246
47,46,11,3,10248,11,120678,1,16,30143557,28263060
51,52,11,1,8,1,2,11,32689,22347551,19859645
14,13,11,2,144,11,65132,1,1,46215183,45965151
44,43,11,2,1088,11,129954,1,16,30252922,30392828
44,43,11,2,4160,11,126882,1,16,30314151,30433461
41,40,11,2,8256,11,122786,1,16,30314151,30433461
43,42,11,2,65600,11,65442,1,16,30149263,28263060
52,60,10,3,515,10,130328,1,64,27109943,30449511
58,69,10,3,4099,10,126744,1,64,27114856,30449511
63,68,10,3,4105,10,126738,1,64,27116896,30449511
61,65,10,3,16393,10,114450,1,64,27116896,30449511
45,45,10,2,32769,10,81702,1,16,30134655,28263060
17,16,10,1,1,2,32770,5,22576,26764938,27105569
76,85,10,3,1034,10,129557,1,64,30782462,30560246
36,40,10,4,2690,10,128277,1,64,30755659,30560246
36,40,10,4,33410,10,97557,1,64,30755659,30560246
39,45,10,3,4226,10,126737,1,64,27099089,30433461
38,44,10,3,8322,10,122641,1,64,27099089,30433461
15,17,10,3,16642,10,114344,1,16,40692550,40750694
49,49,10,2,258,10,114276,1,16,30143557,28263060
13,13,10,3,33282,10,97309,1,128,19078623,19267332
13,13,10,3,33794,10,96797,1,128,19078623,19267332
20,28,10,2,2050,10,128680,1,16,40725319,40750694
13,13,10,3,36866,10,93725,1,128,19078623,19267332
13,13,10,3,40962,10,89629,1,128,19078623,19267332
43,42,10,2,8194,10,106464,1,16,30151260,28216389
13,13,10,3,49154,10,81437,1,128,19078623,19267332
10,10,10,1,2,1,4,10,118193,44231210,44073519
93,184,10,2,20,5,98315,2,160,27312995,27542252
16,16,10,3,33284,10,97307,1,128,19111155,19267332
61,68,10,3,1048,10,129795,1,64,30397502,30745534
59,66,10,3,4120,10,126723,1,64,30397502,30745534
57,64,10,3,16408,10,114435,1,64,27116896,30449511
38,43,10,3,1160,10,129809,1,64,30773515,30560246
43,48,10,3,4232,10,126737,1,64,30443453,30745534
60,67,10,2,264,10,130577,1,64,26986080,30392828
14,20,10,3,18440,10,112422,1,16,16871359,16436278
23,23,10,1,8,1,4,10,118193,37587704,37702615
21,23,10,3,67600,5,30208,2,68,40805818,40725319
21,23,10,3,69648,5,28160,2,68,40805818,40725319
21,23,10,3,81936,5,15872,2,68,40805818,40725319
45,45,10,2,576,10,114082,1,16,30310183,30433461
65,94,10,1,64,2,160,5,98577,33630002,33466180
13,14,10,3,5248,10,125740,1,16,16861889,16436278
38,37,10,2,16512,10,114528,1,16,28263060,30115236
49,70,10,4,11776,2,20480,5,484,19255377,19164562
51,73,10,4,14848,2,17408,5,484,19255377,19164562
49,73,10,2,33280,5,95232,2,80,17202979,17103750
47,65,10,2,33792,5,94720,2,80,16343194,16962252
78,110,10,1,2048,2,8704,5,496,42951120,43187517
49,76,10,2,36864,5,91648,2,80,17202979,17103750
72,103,10,2,69632,5,36353,2,192,34947036,35280603
50,79,10,2,73728,5,22272,2,80,16333233,16965140
18,17,10,1,8192,5,119296,2,12,37407991,36117228
52,61,9,3,259,9,130576,1,64,30736108,30560246
59,70,9,3,1027,9,129808,1,64,30736108,30560246
58,67,9,3,8195,9,122640,1,64,27114856,30449511
60,65,9,3,41,3,70,3,7168,40494831,40265650
66,70,9,3,1033,9,129808,1,64,30397502,30745534
61,92,9,3,145,9,130816,1,64,30438649,30745534
59,82,9,3,16513,9,114448,1,64,30397502,30745534
38,38,9,2,8193,9,106274,1,16,30146395,28263060
44,44,9,2,65537,9,48930,1,16,30137994,28216389
97,122,9,3,14,1,64,9,130816,39504935,39290555
17,21,9,3,1034,9,129696,1,16,40605172,40817139
75,86,9,3,4106,9,126469,1,64,26986080,30392828
17,21,9,3,8202,9,122528,1,16,40605172,40817139
51,62,9,3,274,9,130561,1,64,30401827,30745534
52,60,9,3,530,9,130305,1,64,30411449,30745534
57,70,9,3,1042,9,129793,1,64,30411449,30745534
57,69,9,3,4114,9,126721,1,64,30411449,30745534
57,67,9,3,8210,9,122625,1,64,30411449,30745534
47,47,9,2,514,9,114016,1,16,30146395,28263060
44,43,9,2,2050,9,112420,1,16,30143557,28263060
20,28,9,3,12290,9,118440,1,16,40725319,40750694
20,28,9,3,69634,9,61096,1,16,40725319,40750694
20,28,9,3,24578,9,106152,1,16,40725319,40750694
20,28,9,3,49154,9,81576,1,16,40725319,40750694
20,28,9,3,81922,9,48808,1,16,40725319,40750694
51,51,9,2,32770,9,81700,1,16,30151260,28216389
13,13,9,1,2,1,2048,9,115185,32433194,31744029
12,12,9,2,68,3,98306,3,400,45571920,45681615
20,20,9,3,9220,9,121363,1,128,19111155,19267332
22,22,9,3,392,9,130592,1,16,40692550,40750694
19,25,9,3,81928,9,46886,1,16,16890738,16436278
55,95,9,2,65552,3,34817,3,448,34964921,35280603
44,51,9,3,672,9,130320,1,64,30441895,30745534
44,51,9,3,1184,9,129808,1,64,30441895,30745534
44,51,9,3,2208,9,128784,1,64,30441895,30745534
43,49,9,3,4256,9,126736,1,64,30441895,30745534
44,51,9,3,8352,9,122640,1,64,30441895,30745534
44,50,9,3,16544,9,114448,1,64,30441895,30745534
44,50,9,3,32928,9,98064,1,64,30441895,30745534
44,51,9,3,65696,9,65296,1,64,30441895,30745534
25,33,9,2,1056,9,129800,1,16,16343194,16962252
24,35,9,2,2080,9,128776,1,16,17101230,19164562
53,53,9,2,4128,9,126848,1,16,30314151,30433461
45,44,9,2,16416,9,114560,1,16,28263060,30115236
49,48,9,2,320,9,112290,1,16,28213242,30392828
47,49,9,2,640,9,114016,1,16,30302417,30433461
42,42,9,2,2176,9,128800,1,16,28263060,30115236
48,48,9,2,4224,9,110432,1,16,30314151,30433461
12,11,9,1,128,3,2562,3,65553,43355108,43534937
10,9,9,2,16640,9,114241,1,4,37376592,36117228
38,45,9,4,76288,3,21504,3,224,19287240,19164562
32,34,9,1,512,9,109969,1,4,37091561,36160186
42,48,9,4,76800,3,20992,3,224,19287240,19164562
55,68,9,1,65536,3,41472,3,400,42724710,42830703
91,166,8,3,11,4,98324,2,160,27116896,30449511
95,187,8,3,19,4,98316,2,160,30535056,30745534
99,181,8,3,25,4,98310,2,160,30535056,30745534
96,142,8,3,529,8,130304,1,64,30409192,30433461
96,141,8,3,8209,8,122624,1,64,30409192,30433461
80,123,8,3,16401,8,114432,1,64,30409192,30433461
56,76,8,4,2433,8,128528,1,64,30443453,30745534
59,79,8,4,6273,8,124688,1,64,30443453,30745534
67,93,8,4,67713,8,63248,1,64,30397502,30745534
87,118,8,3,16641,8,114192,1,64,27338890,30392828
20,24,8,3,4609,8,126240,1,64,17101230,19164562
21,24,8,3,20481,8,110368,1,64,16864831,16436278
27,30,8,2,8193,8,122144,1,16,16333233,16965140
99,138,8,3,49153,8,81680,1,64,27085165,30392828
97,142,8,3,81921,8,48912,1,64,27083188,26986080
69,111,8,2,65537,4,38928,2,192,34964921,35280603
91,167,8,3,26,4,98309,2,160,30411449,30745534
47,47,8,2,1026,8,113440,1,16,30146395,28263060
74,92,8,2,16386,8,114184,1,64,26986080,30392828
49,49,8,2,65538,8,48928,1,16,30143557,28263060
67,75,8,2,68,4,43,2,3072,40520607,40265650
59,66,8,3,66052,8,64769,1,64,30443453,30745534
18,18,8,3,33796,8,96785,1,128,19111155,19267332
18,18,8,3,36868,8,93713,1,128,19111155,19267332
70,85,8,2,4100,8,126472,1,64,26844173,27105569
18,18,8,3,40964,8,89617,1,128,19111155,19267332
18,18,8,3,73732,8,56850,1,128,19111155,19267332
67,78,8,2,8196,8,122369,1,64,30443453,30745534
69,84,8,2,16388,8,114184,1,64,26844173,27105569
20,20,8,2,16388,8,114192,1,128,19111155,19267332
20,19,8,1,4,1,8,8,30960,25354196,22369538
39,44,8,4,1584,8,129408,1,64,30397502,30745534
68,117,8,3,2192,8,128768,1,64,30438649,30745534
66,110,8,3,8336,8,122624,1,64,30351854,30433461
61,98,8,3,16528,8,114432,1,64,30351854,30433461
68,121,8,3,32912,8,98048,1,64,30351854,30433461
60,83,8,2,288,8,130560,1,16,40534697,40692550
57,58,8,2,544,8,114048,1,16,30302417,30433461
56,58,8,2,1056,8,113536,1,16,28219524,30252922
51,51,8,2,2080,8,128768,1,16,28263060,30115236
54,56,8,2,8224,8,106368,1,16,30320926,30433461
28,38,8,2,8224,8,122624,1,16,16333233,16965140
10,9,8,2,16416,8,114177,1,4,37407991,36117228
25,35,8,2,16416,8,114432,1,16,16424635,17202979
11,17,8,1,32,2,192,4,98576,45283173,45620334
36,38,8,1,64,8,6319,1,65536,34368018,34543561
79,123,8,3,17024,8,113936,1,64,27338890,30392828
69,107,8,2,640,8,130080,1,16,40179244,40817139
32,37,8,2,640,8,130304,1,16,16965140,16436278
81,133,8,3,3200,8,127760,1,64,30560246,30745534
95,153,8,3,5248,8,125712,1,64,27564278,28104414
98,157,8,3,9344,8,121616,1,64,27564278,28104414
78,125,8,3,17536,8,113424,1,64,27338890,30392828
14,15,8,3,17536,8,111400,1,16,15765872,17103750
99,160,8,3,33920,8,97040,1,64,30560246,30745534
100,166,8,3,66688,8,64272,1,64,30560246,30745534
47,49,8,2,1152,8,113440,1,16,30252922,30392828
97,156,8,3,36992,8,93968,1,64,30481889,30745534
66,101,8,2,4224,8,126496,1,16,40545297,40817139
97,158,8,3,41088,8,89872,1,64,30560246,30745534
66,102,8,2,8320,8,122400,1,16,40548783,40817139
46,49,8,2,8320,8,106272,1,16,30314151,30433461
72,122,8,3,49280,8,81680,1,64,27099089,30433461
68,103,8,2,16512,8,114208,1,16,40814145,40725319
72,100,8,2,32896,8,97824,1,16,40106076,40817139
48,49,8,2,32896,8,81696,1,16,30168292,28216389
70,104,8,2,65664,8,65056,1,16,40179244,40817139
44,46,8,2,65664,8,48928,1,16,30152408,28216389
15,21,8,1,128,2,96,4,98576,45283173,45620334
67,106,8,2,768,4,29696,2,80,17113161,15758224
85,129,8,1,512,2,24576,4,401,45660597,45630821
13,12,8,3,22528,1,1024,8,106992,16073012,15956151
34,43,8,1,2048,8,124484,1,16,45108240,44564257
65,95,8,1,4096,4,26112,2,272,45548655,45660597
72,103,8,1,4096,2,8704,4,432,42909393,42657513
48,77,8,2,40960,4,71168,2,80,16441503,17103750
81,132,8,1,16384,2,8704,4,401,45666924,45568354
100,141,7,4,5137,7,125696,1,64,30409192,30433461
99,141,7,4,33809,7,97024,1,64,27269823,30115236
46,49,7,2,33,7,33230,1,16,30146395,28263060
48,48,7,2,257,7,103970,1,16,30134655,28263060
93,127,7,4,18945,7,111888,1,64,27085165,30392828
21,27,7,3,16394,7,46628,1,16,16867270,16436278
25,24,7,2,32770,1,65536,7,30896,26771945,27105569
18,18,7,3,66052,7,64514,1,128,19111155,19267332
73,89,7,2,1028,7,129536,1,64,30443453,30745534
24,31,7,2,16388,7,46602,1,16,16871359,16436278
15,16,7,2,24,7,32320,1,1,46211254,45979150
24,26,7,4,1192,7,31238,1,65536,34335686,34543561
26,29,7,4,9352,7,23078,1,65536,34322318,34543561
25,28,7,4,17544,7,14886,1,65536,34325217,34543561
94,111,7,2,520,7,130048,1,64,26986080,30392828
100,121,7,2,8200,7,122368,1,64,19110963,19267332
100,184,7,3,1296,7,129536,1,64,27273127,30115236
100,179,7,3,2320,7,128512,1,64,27229963,27564278
97,177,7,3,8464,7,122368,1,64,27273127,30115236
81,149,7,3,16656,7,114176,1,64,30438649,30745534
100,195,7,3,65808,7,65024,1,64,30380053,30392828
88,173,7,3,16912,7,113920,1,64,30438649,30745534
98,183,7,3,17424,7,113408,1,64,30388700,30362491
89,167,7,3,18448,7,112384,1,64,30438649,30745534
94,176,7,3,20496,7,110336,1,64,30388700,30362491
95,181,7,3,24592,7,106240,1,64,30438649,30745534
91,173,7,3,49168,7,81664,1,64,30438649,30745534
88,177,7,3,81936,7,48896,1,64,30438649,30745534
33,33,7,2,32784,7,76673,1,4,37091561,36160186
74,127,7,2,544,7,130048,1,16,40150090,40817139
68,103,7,2,2080,7,128512,1,16,40150090,40817139
83,119,7,2,32800,7,97792,1,16,40525569,40176763
58,59,7,2,32800,7,81664,1,16,30149263,28263060
73,121,7,2,65568,7,65024,1,16,40150090,40817139
57,59,7,2,65568,7,48896,1,16,30149263,28263060
72,105,7,4,2944,7,128016,1,64,30401827,30745534
73,115,7,4,35200,7,95760,1,64,30401827,30745534
71,113,7,4,6784,7,124176,1,64,30473669,30745534
73,120,7,4,68224,7,62736,1,64,30473669,30745534
95,151,7,3,8832,7,122112,1,64,30473669,30745534
90,146,7,3,10368,7,120576,1,64,19071416,19267332
97,150,7,3,18560,7,112384,1,64,16861889,16436278
81,141,7,4,100480,7,30480,1,64,30535056,30745534
97,151,7,4,77952,7,53008,1,64,19193822,30392828
89,136,7,3,24704,7,106240,1,64,19071416,19267332
99,157,7,3,82048,7,48896,1,64,16965140,16436278
11,11,7,2,768,7,113666,1,128,43187517,43545606
41,53,7,1,1024,7,123460,1,16,44608605,45079367
21,22,7,1,4096,1,8192,7,98769,43791731,43867480
15,18,7,1,16384,1,8192,7,98769,43981546,44287677
100,133,6,5,26113,6,104720,1,64,27083188,26986080
99,134,6,5,43521,6,87312,1,64,27083188,26986080
99,136,6,5,107009,6,23824,1,64,27083188,26986080
99,127,6,5,23553,6,107280,1,64,27089402,30392828
99,129,6,5,27649,6,103184,1,64,27089402,30392828
98,127,6,5,30721,6,100112,1,64,27089402,30392828
21,25,6,3,67585,6,62976,1,64,40754844,40725319
22,27,6,3,69633,6,60928,1,64,40754844,40725319
13,12,6,2,16385,6,108288,1,4,37407991,36117228
15,14,6,5,69122,6,61452,1,64,30401827,30745534
21,21,6,3,1538,6,96257,1,128,19092279,19267332
21,21,6,3,4610,6,93185,1,128,19092279,19267332
21,21,6,3,8706,6,89089,1,128,19092279,19267332
19,19,6,3,16898,6,80897,1,128,19287240,19164562
19,19,6,3,66050,6,31745,1,128,19287240,19164562
22,22,6,3,9218,6,88577,1,128,19092279,19267332
20,20,6,3,17410,6,80385,1,128,19287240,19164562
35,43,6,2,1026,3,4616,2,80,16100526,15956151
20,20,6,3,18434,6,79361,1,128,19287240,19164562
20,20,6,3,67586,6,30209,1,128,19287240,19164562
20,20,6,3,20482,6,77313,1,128,19287240,19164562
20,20,6,3,69634,6,28161,1,128,19287240,19164562
19,19,6,3,24578,6,73217,1,128,19287240,19164562
20,20,6,3,73730,6,24065,1,128,19290987,19164562
37,47,6,2,8194,3,4616,2,80,16333233,16965140
98,179,6,1,2,2,12,3,98560,34858013,35285888
24,44,6,2,68,3,42,2,4352,35889999,35975606
21,21,6,3,5124,6,125440,1,128,19111155,19267332
19,19,6,3,66564,6,64000,1,128,19111155,19267332
19,19,6,3,67588,6,62976,1,128,19111155,19267332
19,19,6,3,69636,6,60928,1,128,19111155,19267332
26,35,6,2,8196,6,54792,1,16,16965140,16436278
93,170,6,1,4,2,10,3,98560,34839986,34621013
22,28,6,3,16648,6,112128,1,16,16922013,16436278
34,48,6,2,520,3,13312,2,80,16931725,16436278
96,111,6,3,33800,6,96768,1,64,30560246,30745534
100,121,6,3,6152,6,124416,1,64,30412588,30433461
76,94,6,3,18440,6,112128,1,64,26804707,27105569
99,121,6,3,20488,6,110080,1,64,26986080,30392828
92,109,6,3,36872,6,93696,1,64,26986080,30392828
100,119,6,3,69640,6,60928,1,64,26986080,30392828
33,46,6,2,4104,3,9728,2,80,16333233,16965140
43,58,6,2,8200,3,5632,2,80,17201622,17103750
91,107,6,3,49160,6,81408,1,64,26804707,27105569
97,116,6,3,81928,6,48640,1,64,26986080,30392828
84,129,6,1,8,2,6,3,400,42679211,42813356
100,165,6,4,4880,6,125952,1,64,27326586,27542252
95,159,6,4,33552,6,97280,1,64,27273127,30115236
96,169,6,4,37136,6,93696,1,64,27273127,30115236
16,16,6,3,49168,6,81408,1,64,40805818,40725319
30,41,6,2,4128,6,124416,1,16,16343194,16962252
31,41,6,2,65568,6,46848,1,16,15763287,17103750
54,71,6,1,64,2,6,3,400,42813356,42746221
96,137,6,4,6528,6,124416,1,64,16962252,16436278
96,143,6,4,67968,6,62976,1,64,16424635,17202979
100,137,6,4,20864,6,110080,1,64,16899887,16436278
15,14,6,3,5248,6,92928,1,64,19193822,30392828
14,13,6,3,17536,6,80640,1,64,19193822,30392828
98,153,6,4,71808,6,59136,1,64,16962252,16436278
56,99,6,2,8448,2,4608,3,81,17202979,17103750
42,61,6,2,33024,6,95744,1,16,16343194,16962252
12,12,6,3,3584,1,4096,6,98660,16102124,15956151
14,14,6,3,6656,1,1024,6,98660,16102124,15956151
95,132,6,3,18944,3,13312,2,192,16871359,16436278
74,130,6,2,8704,1,4096,6,245,16959923,16436278
12,11,6,3,19456,1,4096,6,106848,16073012,15956151
100,138,6,3,19456,3,12800,2,192,16871359,16436278
72,92,6,2,66560,6,47617,1,64,34954582,34140950
53,75,6,2,98304,3,12800,2,80,17082190,15593509
39,43,5,2,129,5,110,1,16,30146395,28263060
100,133,5,6,77313,5,53520,1,64,27083188,26986080
38,48,5,2,6,5,37472,1,16384,27945901,27547643
28,37,5,2,514,5,46088,1,16,16898058,16436278
21,21,5,3,66562,5,31232,1,128,19290987,19164562
56,74,5,2,24,5,6151,1,256,34335686,34543561
78,90,5,4,68616,5,61952,1,64,30560246,30745534
99,167,5,5,43536,5,87296,1,64,28096094,30115236
99,172,5,5,76304,5,54528,1,64,28096094,30115236
100,174,5,5,107024,5,23808,1,64,28096094,30115236
100,171,5,5,47120,5,83712,1,64,28096094,30115236
100,175,5,5,79888,5,50944,1,64,28096094,30115236
100,181,5,5,110608,5,20224,1,64,28096094,30115236
10,9,5,2,16400,5,107521,1,4,37407991,36117228
26,39,5,2,32800,5,78344,1,16,16343194,16962252
